user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
1582,ES2010a,633.45,A,"Okay, so does anybody have anything they wanna say before we close the meeting?",POSITIVE,8,Being respectful,This gives everyone a chance to say what they need to and makes everyone feel important and not dismissed.,2021-04-13 20:38:30.012760+00:00
1582,ES2010a,267.27,A,Only if they're piranhas.,NEGATIVE,1,Being sarcastic,It's rude to be sarcastic and condescending to someone else and would make them shut down.,2021-04-13 20:39:26.050967+00:00
1586,ES2010a,470.11,B,So we'll have to figure it how to cover all the different variances in signals.,POSITIVE,3,Being positive,It was simply good to exposed that the part of our friends.,2021-04-13 22:53:07.689212+00:00
1586,ES2010a,259.31,D,"It's pretty cool, and um they've got a pretty good habitat and they are pretty sometimes, sometimes vicious but that's okay.",POSITIVE,4,Being positive,They are good to move their life in our own way to liked .,2021-04-13 22:54:20.027844+00:00
1586,ES2010a,300.0,A,"If you're around one I had a roommate who was um allergic, but if she was around my cat forever she became used to it, you know, it's weird.",NEGATIVE,1,Causing embarrassment,Sometimes cat are so annoying to all. In that moment we agree that part,2021-04-13 22:55:36.973900+00:00
1586,ES2010a,379.13,A,"Um the selling price for our remote is going to be twenty-five Euro, and our profit aim is fifty million Euro.",POSITIVE,2,Being agreeable,They need that money to live to move our life for some days.,2021-04-13 23:04:55.463243+00:00
1586,ES2010a,455.01,D,It needs to be compatible 'cause universal remote controls are never universal.,POSITIVE,2,Being agreeable,It can be access through the remote sometimes to access for easy to use,2021-04-13 23:05:58.528798+00:00
767,ES2010a,428.27,A,You wanna start us off?,POSITIVE,4,Being respectful,"asking the group who wants to start of is respectful in a way that they're not calling on someone who many not be ready to start off, which may make them feel uncomfortable.",2021-04-14 11:09:38.059418+00:00
767,ES2010a,429.45,A,Anybody have anything to offer?,POSITIVE,7,Being respectful,"asking the group who wants to start of is respectful in a way that they're not calling on someone who many not be ready to start off, which may make them feel uncomfortable.",2021-04-14 11:09:46.466480+00:00
767,ES2010a,480.05,A,Yeah.,POSITIVE,2,Being agreeable,"agreeing with speaker D shows they are listening and agree with what they have to say, nurturing a comfortable environment.",2021-04-14 11:15:16.589429+00:00
767,ES2010a,508.25,D,Mm yeah.,POSITIVE,2,Being agreeable,"agreeing with speaker C shows that they are listening and support their ideas, cultivating a positive environment.",2021-04-14 11:21:05.069323+00:00
767,ES2010a,510.2,A,So that people like my mother can use it.,NEGATIVE,2,Dismissing others,It is rude and negative to put others down in a meeting.,2021-04-14 11:22:51.041570+00:00
1153,ES2010a,395.45,A,And um our production cost to make that profit is gonna be a max of twelve fifty Euro per remote.,NEGATIVE,1,Dismissing others,"How can there be that big of a difference in thoughts, and at least explain why.",2021-04-14 11:30:51.900821+00:00
1404,ES2010a,369.49,D,"You don't really have to, I mean, if you like 'em",POSITIVE,5,Being positive,This comment just simply acknowledges that it is ok for her go be who she is and like what she likes,2021-04-14 11:32:39.081832+00:00
1404,ES2010a,470.07,A,Something from Sam's club.,NEGATIVE,2,Causing frusturation,This comment makes it seem as though it is an impossible task and it frustrates people,2021-04-14 11:35:01.520095+00:00
1404,ES2010a,501.59,D,Oh like this came from Las Vegas.,NEGATIVE,1,Being sarcastic,This comment is sarcastic and could feel overly critical of their suggestion,2021-04-14 11:37:03.889133+00:00
1153,ES2010a,458.0,A,They're never universal.,NEGATIVE,1,Being passive-aggressive,"Remotes can be universal, and you are undermining a teammate with inactual facts. In reality, you should say, they normally are not in a much positive light.",2021-04-14 11:37:24.819824+00:00
1153,ES2010a,475.51,D,"And what we need an insanely good instruction booklet, because you always have to reconfigure all your contraptions to go with the remote anyways.",POSITIVE,2,Being positive,Lots of great ideas that everyone can't disagree with.,2021-04-14 11:37:52.141895+00:00
1153,ES2010a,510.2,A,So that people like my mother can use it.,POSITIVE,1,Being agreeable,"Adding onto a persons point and saying that you want to have as many people use the product as possible while saying ""right""",2021-04-14 11:38:43.005186+00:00
1404,ES2010a,510.2,A,So that people like my mother can use it.,NEGATIVE,2,Dismissing others,This comment seems to imply that th hose of her mother's age need an overly simplified product. It is categorizing a whole group of people,2021-04-14 11:39:04.338022+00:00
1153,ES2010a,543.78,C,"If we need to do triple A_ we can, but most people usually have double A_s around.",POSITIVE,3,Being respectful,"Respectfully disagreeing about the battery situation, but telling their opinion on how it should be done.",2021-04-14 11:39:26.805089+00:00
1404,ES2010a,524.01,C,Just bad ones.,NEGATIVE,3,Being sarcastic,This is a sarcastic comment and doesnt offer anything constructive to the conversation,2021-04-14 11:40:51.196410+00:00
1153,ES2010a,555.25,D,"Yeah, if we want it to be more thin, then we'd probably wanna go with a triple A_.",POSITIVE,2,Being positive,Working with the team through explaining about something they think they know about.,2021-04-14 11:40:55.557032+00:00
958,ES2010a,459.3,A,That's right.,POSITIVE,8,Being respectful,Encourages someone else's contribution and makes them feel supported by them,2021-04-14 12:27:00.562382+00:00
958,ES2010a,520.36,A,Anybody have any experiences with remote controls that they can remember that,POSITIVE,2,Being respectful,Encourages other people in the group to participate and give their perspective,2021-04-14 12:27:56.060528+00:00
958,ES2010a,633.45,A,"Okay, so does anybody have anything they wanna say before we close the meeting?",POSITIVE,8,Being respectful,Encouraging the meeting members to contribute and give their perspective to the group,2021-04-14 12:29:05.695816+00:00
958,ES2010a,627.14,A,I would think so.,NEGATIVE,1,Dismissing others,Shows that they weren't really asking for the group's feedback they just wanted them to confirm what they said,2021-04-14 12:29:43.512605+00:00
958,ES2010a,559.07,A,"But it's okay, we don't have to decide about it now, just as long as we remember battery type and size is important.",POSITIVE,6,Being agreeable,Doesn't put too much pressure on the group and keeps it positive,2021-04-14 12:30:19.060940+00:00
823,ES2010a,429.45,A,Anybody have anything to offer?,POSITIVE,7,Being respectful,Opening up the floor for feedback is a great way to make everyone feel included and encouraged to speak up.,2021-04-14 13:34:11.239023+00:00
823,ES2010a,372.77,A,Okay.,POSITIVE,1,Being agreeable,Small comments like this recognize other contributions and make them feel like you are listening attentively.,2021-04-14 13:36:19.235494+00:00
823,ES2010a,415.46,A,"Expe our experiences with remote controls um, our first ideas about this new remote, anything that you can bring to the table for this project.",POSITIVE,1,Being positive,"Including the other members in the conversation will make their voices heard, making them feel like they are valued.",2021-04-14 13:36:56.342624+00:00
823,ES2010a,436.08,D,Right.,POSITIVE,2,Being agreeable,Agreeability like this comment helps recognize someone's contributions and make them feel validated.,2021-04-14 13:37:20.661859+00:00
823,ES2010a,459.3,A,That's right.,POSITIVE,8,Being agreeable,Another agreeable comment here which is key to keeping the discussion going forward and preventing people from feeling ignored.,2021-04-14 13:37:47.970873+00:00
1177,ES2010a,429.45,A,Anybody have anything to offer?,POSITIVE,7,Being respectful,A is asking the group for feedback. This is great for group mentality.,2021-04-14 13:47:36.628174+00:00
9,ES2010a,433.56,A,Right.,POSITIVE,5,Being agreeable,Agreeing that the idea behind the remote is to be able to do many different functions.,2021-04-14 13:48:36.755094+00:00
9,ES2010a,543.78,C,"If we need to do triple A_ we can, but most people usually have double A_s around.",POSITIVE,3,Being agreeable,Agreeing with other group members that Double A batteries are probably the better option since they are more common.,2021-04-14 13:49:51.279533+00:00
9,ES2010a,559.07,A,"But it's okay, we don't have to decide about it now, just as long as we remember battery type and size is important.",POSITIVE,6,Being positive,Letting group members know that choosing between AAA and AA batteries is not urgent and can be completed later on.,2021-04-14 13:50:33.367130+00:00
9,ES2010a,579.4,A,Next meeting is gonna start in thirty minutes.,POSITIVE,1,Being respectful,Making sure to let group members know that this meeting is concluding and the next one will start in 30 minutes.,2021-04-14 13:51:27.949281+00:00
1177,ES2010a,567.79,A,Anything else?,POSITIVE,2,Being respectful,A is respecting the group and asking if there is anything  else to add.,2021-04-14 13:51:48.802386+00:00
9,ES2010a,628.62,A,And you're gonna get more specific instructions emailed to you in just a little while.,POSITIVE,1,Being respectful,Making sure to email specific instructions to group members so they are all on the same page.,2021-04-14 13:51:53.271201+00:00
1177,ES2010a,633.45,A,"Okay, so does anybody have anything they wanna say before we close the meeting?",POSITIVE,8,Being respectful,"Again, A is respectful of group and wants to give them chance to speak up.",2021-04-14 13:54:09.328271+00:00
1177,ES2010a,594.704,D,<sound: laugh>,NEGATIVE,1,Causing embarrassment,Laughing at someone's comment can cause embarrassment. This makes it harder for people to speak up.,2021-04-14 13:57:04.750211+00:00
1177,ES2010a,360.14,A,"They're just such odd creatures, you know.",NEGATIVE,4,Dismissing others,"If another person likes them, this causes them to not want to speak up next time.",2021-04-14 13:58:58.670392+00:00
1291,ES2010a,369.49,D,"You don't really have to, I mean, if you like 'em",POSITIVE,5,Being positive,Try to see other positive side which means D has passion about what he does,2021-04-14 14:00:25.846339+00:00
1291,ES2010a,470.11,B,So we'll have to figure it how to cover all the different variances in signals.,POSITIVE,3,Being respectful,Everybody has different opinions. B suggests to test all of them which means B respects all of team,2021-04-14 14:03:23.657228+00:00
1177,ES2010a,458.0,A,They're never universal.,POSITIVE,4,Being agreeable,Agreeing with D makes it easier for him to speak up next time and feels good.,2021-04-14 14:03:34.973058+00:00
1291,ES2010a,493.03,A,If it's just flat and kind of boring th those don't Nobody wants to buy those any more.,NEGATIVE,2,Causing embarrassment,A worries about part that he/she covers which leads to embarrasment,2021-04-14 14:05:38.732825+00:00
1171,ES2010a,376.81,A,Guess we're getting straight back into business here.,POSITIVE,1,Being respectful,This is a respectful kick in the pants to the team to start working.,2021-04-14 14:07:11.166255+00:00
1291,ES2010a,559.07,A,"But it's okay, we don't have to decide about it now, just as long as we remember battery type and size is important.",POSITIVE,6,Being positive,A knows what to do right now which is good because that's all important at this point,2021-04-14 14:07:35.448080+00:00
1171,ES2010a,428.27,A,You wanna start us off?,POSITIVE,4,Being respectful,This line respectfully asks another person to speak and start off the meeting.,2021-04-14 14:07:35.541377+00:00
1171,ES2010a,520.36,A,Anybody have any experiences with remote controls that they can remember that,POSITIVE,2,Being respectful,This line respectfully asks for the opinion of others on the team.,2021-04-14 14:08:24.029702+00:00
1171,ES2010a,555.25,D,"Yeah, if we want it to be more thin, then we'd probably wanna go with a triple A_.",POSITIVE,2,Being agreeable,This line is agreeable and is good in context for the meeting.,2021-04-14 14:09:22.243892+00:00
1171,ES2010a,633.45,A,"Okay, so does anybody have anything they wanna say before we close the meeting?",POSITIVE,8,Being respectful,This line respectfully asks for the opinion of another person.,2021-04-14 14:10:06.889164+00:00
1291,ES2010a,626.79,D,Right.,POSITIVE,3,Being agreeable,D supports A's decision which means he/she agrees A's decision no matter wrong or right,2021-04-14 14:10:55.232646+00:00
1601,ES2010a,426.25,C,Now?,NEGATIVE,1,Being passive-aggressive,"The response was passive aggressive, as the leader had already said the group would begin speaking about the topic he introduced. It was unnecessary to say and passive aggressive.",2021-04-14 14:15:59.313297+00:00
1601,ES2010a,431.02,B,"Well, we wanna make a multifunctional remote, right?",POSITIVE,2,Being respectful,He was being respectful by responding to the leader's request for someone to start discussing their upcoming project.,2021-04-14 14:17:41.699166+00:00
1601,ES2010a,433.56,A,Right.,POSITIVE,5,Being agreeable,"He was being agreeable by agreeing with what the person who volunteered information said. It was a reaffirming, agreeable response that will encourage that person to continue to speak-up.",2021-04-14 14:19:32.203145+00:00
1601,ES2010a,447.12,B,I think they'll be phasing V_H_S_ out shortly.,NEGATIVE,1,Causing embarrassment,"This appeared to be unnecessary to bring-up at that moment and likely embarrassed the person who was speaking just before him/ her. It harmed the other person, but did not appear to add anything valuable to the conversation.",2021-04-14 14:22:17.802591+00:00
1601,ES2010a,458.0,A,They're never universal.,POSITIVE,4,Being agreeable,This is an agreeable comment. This person repeated what the person before him/ her said in what appeared to be an effort to reaffirm that person's statement. It was agreeable and positive.,2021-04-14 14:24:16.327685+00:00
1601,ES2010a,508.25,D,Mm yeah.,POSITIVE,2,Being agreeable,"This is an agreeable comment. This person is reaffirming what the person before him/ her said, even though it is close to being the total opposite idea of the remote he was describing in previous lines.",2021-04-14 14:26:59.780852+00:00
1601,ES2010a,524.01,C,Just bad ones.,POSITIVE,2,Making an appropriate joke,"This person made an appropriate joke, which made several people laugh. The person who spoke before him/ her understood the joke as well and was not offended by it.",2021-04-14 14:28:46.721358+00:00
1603,ES2010a,360.14,A,"They're just such odd creatures, you know.",NEGATIVE,4,Causing embarrassment,It has slightly negative meaning and makes people feel uncomfortable,2021-04-14 14:30:16.761748+00:00
1601,ES2010a,533.4,D,Double A_.,POSITIVE,1,Being agreeable,"This person repeated what the person before him/ her said with regard to battery choice. This was an agreeable and reaffirming comment, and likely made that person feel justified in saying what they said.",2021-04-14 14:30:22.102921+00:00
1601,ES2010a,626.79,D,Right.,POSITIVE,3,Being agreeable,"This was an agreeable comment. The person who spoke before him/ her was looking for someone to say ""right"", based on the ""?"" at the end of his/ her ""right?"", so this person gave them the response he/she was looking for. It was an agreeable and reaffirming response.",2021-04-14 14:33:47.646442+00:00
1603,ES2010a,362.85,A,"I I like that they're so unique and individual, I guess.",POSITIVE,4,Being respectful,This is the positive comment about someone being special and outstanding,2021-04-14 14:34:38.451467+00:00
1603,ES2010a,362.85,A,"I I like that they're so unique and individual, I guess.",POSITIVE,4,Being positive,The comment is positive and means someone is special and outstanding,2021-04-14 14:35:29.035977+00:00
267,ES2010a,360.14,A,"They're just such odd creatures, you know.",POSITIVE,1,Being positive,It was just a opinion. It was not harm sentence,2021-04-14 14:36:05.795133+00:00
267,ES2010a,368.96,A,Only seen a couple in zoos.,POSITIVE,1,Being positive,It was answer from the group member. It was not harm,2021-04-14 14:36:42.137729+00:00
267,ES2010a,379.13,A,"Um the selling price for our remote is going to be twenty-five Euro, and our profit aim is fifty million Euro.",POSITIVE,2,Being respectful,It was the explanation from the group member. It was not harm,2021-04-14 14:38:01.711303+00:00
267,ES2010a,429.45,A,Anybody have anything to offer?,POSITIVE,7,Being agreeable,It was a question from the group member. It was not harm,2021-04-14 14:39:38.059582+00:00
267,ES2010a,428.27,A,You wanna start us off?,POSITIVE,4,Being positive,It was a simple question of the person. It was not harm,2021-04-14 14:40:30.519461+00:00
790,ES2010a,459.3,A,That's right.,POSITIVE,8,Being agreeable,"It's a good attitude to embrace others opinion and understand their views, it empowers them to contribute more effectively.",2021-04-14 14:49:14.103487+00:00
790,ES2010a,475.48,A,Yeah.,POSITIVE,1,Being agreeable,Agreeing with others encourages them to give out their best and develop good self confidence.,2021-04-14 14:51:25.356402+00:00
790,ES2010a,370.53,A,"Yeah, but you can appreciate the way they look.",POSITIVE,2,Being respectful,This comment is a great way to disagree without being aggressive. The participant tried to accept the other's opinion before his personal opinion .,2021-04-14 14:54:52.683861+00:00
790,ES2010a,458.0,A,They're never universal.,POSITIVE,4,Being agreeable,It is a very good practice to accept people's opinion to let them feel relevant about themselves.,2021-04-14 14:56:30.153766+00:00
790,ES2010a,526.21,A,That's true.,POSITIVE,2,Being agreeable,Agreeing to others opinion is a very good practice that encourages others to bring out their views and opinions.,2021-04-14 14:58:42.878828+00:00
790,ES2010a,627.14,A,I would think so.,POSITIVE,1,Being agreeable,"It is good to agree on issues with others, it is a good practice that motivates others and boost self confidence.",2021-04-14 15:00:49.961664+00:00
1605,ES2010a,360.14,A,"They're just such odd creatures, you know.",NEGATIVE,4,Being sarcastic,Rude to call them odd creatures. causes negative feelings to the others,2021-04-14 15:28:13.038570+00:00
1605,ES2010a,362.85,A,"I I like that they're so unique and individual, I guess.",POSITIVE,4,Being agreeable,Restating how they are unique in a good way. makes up for previous comment.,2021-04-14 15:29:04.638177+00:00
1605,ES2010a,388.9,A,"We're going to make this an international product marketed in the States, in Europe, in Asia.",POSITIVE,1,Being respectful,"Saying ""We"" instead of ""I"" very inclusive and makes others feel important",2021-04-14 15:30:02.681215+00:00
1605,ES2010a,429.45,A,Anybody have anything to offer?,POSITIVE,7,Being respectful,Allowing others to make suggestions and bring in ideas to the process. Very inclusive.,2021-04-14 15:30:53.351251+00:00
1605,ES2010a,433.56,A,Right.,POSITIVE,5,Being agreeable,Being a part of the conversation and agreeing with the others. very Good in terms of Group meetings.,2021-04-14 15:32:18.758955+00:00
610,ES2010a,369.49,D,"You don't really have to, I mean, if you like 'em",POSITIVE,5,Being positive,Reassures A that A doesn't need to be too familiar with giraffes in order to draw them,2021-04-14 17:13:43.042074+00:00
610,ES2010a,376.81,A,Guess we're getting straight back into business here.,NEGATIVE,2,Causing annoyance,"Seems like they were all casually talking about animal drawings... then A abruptly said they had to get ""straight"" back to business, without allowing for more comments about the animals",2021-04-14 17:14:59.309132+00:00
610,ES2010a,411.97,A,Um here are some topics that we might be able to discuss.,POSITIVE,2,Giving suggestions,"A lists possible discussion topics, making it less stressful for others to speak because they have things to work off of",2021-04-14 17:15:54.051293+00:00
610,ES2010a,428.27,A,You wanna start us off?,POSITIVE,4,Being respectful,"A is inviting others to speak, and not forcing anyone to speak if they don't want to",2021-04-14 17:16:30.828255+00:00
610,ES2010a,459.3,A,That's right.,POSITIVE,8,Being agreeable,A repeated what D said and confirms D was correct in saying it,2021-04-14 17:17:09.260483+00:00
1609,ES2010a,369.49,D,"You don't really have to, I mean, if you like 'em",POSITIVE,5,Being supportive; validating A's opinion,"From the start, A was not confident in the choice of dinosaur and A started to self-denigrate. D validated A's choice and said it was ok.",2021-04-14 18:00:43.860052+00:00
1609,ES2010a,433.56,A,Right.,POSITIVE,5,Being agreeable,"A validates B's statement, and by doing so, encourages B to continue.",2021-04-14 18:02:41.697810+00:00
1609,ES2010a,436.08,D,Right.,POSITIVE,2,Being agreeable,"D confirms C's listing of what ""everything"" means. This encourages C to continue.",2021-04-14 18:04:29.720870+00:00
1609,ES2010a,458.0,A,They're never universal.,POSITIVE,4,Being agreeable,"A agrees with D, providing safety and encouragement to continue.",2021-04-14 18:05:30.822332+00:00
1609,ES2010a,459.3,A,That's right.,POSITIVE,8,Being agreeable,"A again reinforces agreement with D's statement, thus enhancing safety of sharing thoughts on the topic.",2021-04-14 18:10:52.228710+00:00
654,ES2010a,360.14,A,"They're just such odd creatures, you know.",NEGATIVE,4,Being negative,They're mentioning things they don't like about an animal they're talking about.,2021-04-14 19:07:24.115344+00:00
654,ES2010a,362.85,A,"I I like that they're so unique and individual, I guess.",POSITIVE,4,Being positive,They do end up finding things to compliment the animal though so they do say something positive.,2021-04-14 19:07:44.679207+00:00
654,ES2010a,369.49,D,"You don't really have to, I mean, if you like 'em",POSITIVE,5,Being agreeable,They're being supportive of another person's opinion and validating them.,2021-04-14 19:08:27.763260+00:00
654,ES2010a,370.53,A,"Yeah, but you can appreciate the way they look.",POSITIVE,2,Being positive,They're finding the positive aspects of an animal's appearance and complimenting them.,2021-04-14 19:08:51.582443+00:00
654,ES2010a,429.45,A,Anybody have anything to offer?,POSITIVE,7,Being respectful,They're asking if anyone wants to volunteer to start rather than forcing someone to.,2021-04-14 19:09:21.108941+00:00
1197,ES2010a,376.81,A,Guess we're getting straight back into business here.,NEGATIVE,2,Being sarcastic,"A made a comment to acknowledge how the conversation turned serious, ""back to work.""",2021-04-14 22:11:21.351700+00:00
1197,ES2010a,433.56,A,Right.,POSITIVE,5,Being agreeable,A agreed with B's suggestion about having a remote that is multifunctional.,2021-04-14 22:12:49.001975+00:00
1197,ES2010a,448.29,D,"Yeah, TiVo.",POSITIVE,1,Being agreeable,D agreed with C's suggestion of having the remote working with Tivo.,2021-04-14 22:13:56.652416+00:00
1197,ES2010a,480.05,A,Yeah.,POSITIVE,2,Being agreeable,A agreed with D's regarding having a good instruction booklet to help people reconfigure their remotes to different electronic devices.,2021-04-14 22:16:01.352973+00:00
1197,ES2010a,514.44,A,Yeah.,POSITIVE,1,Being agreeable,A agreed with B's idea of having the shape of the remote matches with the curvature of the hand.,2021-04-14 22:17:54.464371+00:00
1197,ES2010a,633.45,A,"Okay, so does anybody have anything they wanna say before we close the meeting?",POSITIVE,8,Being respectful,A wanted to give members of the team an opportunity to add and last comment before the meeting is adjourned.,2021-04-14 22:21:32.833905+00:00
444,ES2010a,459.3,A,That's right.,POSITIVE,8,Being agreeable,This member was agreeing with another group member’s statement in a positive way.,2021-04-15 00:43:58.810774+00:00
444,ES2010a,369.49,D,"You don't really have to, I mean, if you like 'em",NEGATIVE,1,Dismissing others,This comment seemed passive in response to another team member’s input,2021-04-15 00:47:35.183217+00:00
444,ES2010a,450.55,C,"But it's still there, so",NEGATIVE,1,Dismissing others,This member dismissed a comment another user made without really addressing it,2021-04-15 00:49:06.832942+00:00
444,ES2010a,500.13,D,They want like the flashy lights.,POSITIVE,1,Being agreeable,This user is agreeing with another member and adding additional input,2021-04-15 00:50:15.750611+00:00
444,ES2010a,524.01,C,Just bad ones.,NEGATIVE,3,Causing annoyance,This member was not adding any valuable information and was being passive,2021-04-15 00:52:16.696098+00:00
787,ES2010a,493.03,A,If it's just flat and kind of boring th those don't Nobody wants to buy those any more.,NEGATIVE,2,Being passive-aggressive,User is calling the design of other remotes boring and unappealing to customers,2021-04-15 01:06:06.495794+00:00
1616,ES2010a,436.05,C,"And everything being Wait, we have what, sound system, T_V_, D_V_D_, V_H_S_, uh TiVo?",POSITIVE,1,Clarification of the task,Clarifying the task makes it easier for everyone in the group to make positive contributions.,2021-04-15 04:48:26.387791+00:00
1616,ES2010a,470.11,B,So we'll have to figure it how to cover all the different variances in signals.,POSITIVE,3,Being agreeable,"Agreeing with members of the group, reinforces their willingness to contribute.",2021-04-15 04:51:03.776866+00:00
1616,ES2010a,524.01,C,Just bad ones.,POSITIVE,2,Use of Humor,Making good natured humorous remarks helps put members of the group at ease.,2021-04-15 04:54:35.402086+00:00
1616,ES2010a,543.78,C,"If we need to do triple A_ we can, but most people usually have double A_s around.",POSITIVE,3,Being respectful,Was being respectful of the opinion of others while giving their own.,2021-04-15 04:58:41.164181+00:00
1616,ES2010a,452.21,B,Okay.,POSITIVE,1,Being agreeable,"Agreeing with others explanations of their opinions, even when those opinions differ from yours supports contributions from members.",2021-04-15 05:04:43.377123+00:00
1616,ES2010a,459.3,A,That's right.,POSITIVE,8,Being agreeable,"Agreeing with what someone else said, encourages them to speak in the group",2021-04-15 05:06:39.261913+00:00
1616,ES2010a,469.36,A,Yeah.,POSITIVE,1,Being agreeable,"agreeing with what others have said, encourages them to continue contributing.",2021-04-15 05:08:54.041302+00:00
1616,ES2010a,455.01,D,It needs to be compatible 'cause universal remote controls are never universal.,POSITIVE,2,Being positive,Giving a positive summary of what others have been saying encourages all who participated.,2021-04-15 05:10:28.948724+00:00
1616,ES2010a,475.51,D,"And what we need an insanely good instruction booklet, because you always have to reconfigure all your contraptions to go with the remote anyways.",NEGATIVE,1,Irrelevant to the conversation,"Providing comments irrelevant to the conversation, hinders the conversation and can derail it.",2021-04-15 05:12:21.882829+00:00
1616,ES2010a,529.06,B,What kinda battery would we want to use?,POSITIVE,1,Being positive,Positive contribution to the discussion helps to move the discussion along.,2021-04-15 05:14:36.671012+00:00
1616,ES2010a,538.54,C,Some but,NEGATIVE,1,Dismissing others,Being dismissive of others contributions to the discussion can be negative influence,2021-04-15 05:17:40.125318+00:00
1616,ES2010a,551.46,C,Right.,POSITIVE,2,Being agreeable,"Agreeing with the contributions of others, encourges them to continue to contribute",2021-04-15 05:18:55.798034+00:00
1616,ES2010a,551.86,B,Yeah.,POSITIVE,1,Being agreeable,Agreeing with the contributions of others encourages them to continue to contribute.,2021-04-15 05:19:28.044372+00:00
1616,ES2010a,567.79,A,Anything else?,POSITIVE,2,Being respectful,"Asking if anyone has anything more they'd like to contribute to the discussion, encourages people to contribute.",2021-04-15 05:21:22.989938+00:00
1616,ES2010a,626.79,D,Right.,POSITIVE,3,Being agreeable,Agreeing with what others have said encourages them to contribute,2021-04-15 05:23:01.222806+00:00
1616,ES2010a,633.45,A,"Okay, so does anybody have anything they wanna say before we close the meeting?",POSITIVE,8,Being respectful,"Asking if anything else has something to say before moving on, encourages contribution",2021-04-15 05:23:47.340634+00:00
