user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
1197,ES2008c,502.15,D,Thanks.,POSITIVE,7,Being positive,D also express his appreciation to B's effort and collabortiveness.,2021-04-06 15:19:28.755525+00:00
1197,ES2008c,513.54,B,"Just in my notebook, but if anyone has any specific questions, don't hesitate to email me or something.",POSITIVE,9,Being positive,"Once again, B expressed his willingness to provide assistance to the team by sharing his notes.",2021-04-06 15:22:40.893347+00:00
1197,ES2008c,881.92,B,Right.,POSITIVE,3,Being agreeable,B agreed to C's comment about the LCD display having its disadvantage.,2021-04-06 15:24:49.309422+00:00
267,ES2008c,488.97,A,Okay.,POSITIVE,1,Being agreeable,"It was just a positive reply from the person in group. It was not a harm,",2021-04-06 16:06:11.931071+00:00
267,ES2008c,490.8,B,Any other questions?,POSITIVE,8,Being respectful,It was just a question to the group members. It was not harm,2021-04-06 16:06:57.947985+00:00
267,ES2008c,501.28,A,"Thank you, perfect.",POSITIVE,15,Being positive,It was encouragable sentence from the person. It was not harm sentence,2021-04-06 16:08:03.308278+00:00
267,ES2008c,583.38,C,"Alright, so I'm gonna describe the the concept of the user interface of this des device.",POSITIVE,1,Being respectful,It was a instruction to the group members. It was not a harm,2021-04-06 16:09:41.186859+00:00
267,ES2008c,502.15,D,Thanks.,POSITIVE,7,Being positive,It was positive response of the person. Definitely it was not harm,2021-04-06 16:11:27.012431+00:00
1219,ES2008c,644.387,B,<sound: laugh>,NEGATIVE,4,Being sarcastic,Laughing at the response might cause the recipient to feel their opinion is bad or invalid; it dismisses the individual's ideas.,2021-04-06 16:39:57.468084+00:00
1219,ES2008c,513.54,B,"Just in my notebook, but if anyone has any specific questions, don't hesitate to email me or something.",POSITIVE,9,Being positive,"It lets the other participants know that they can reach out to ""B"" and encourages group harmony and progress.",2021-04-06 16:41:05.246627+00:00
1219,ES2008c,497.81,B,"I have save this in the uh shared projects, if anyone wants to look and I have c considerable notes on the topic as well, if anyone needs any more information.",POSITIVE,9,Being positive,His comment fosters group cooperation and positive feelings toward others.,2021-04-06 16:42:08.507492+00:00
1219,ES2008c,671.661,B,<sound: laugh>,NEGATIVE,2,Dismissing others,"""B"" dismisses ""C's"" ideas to the group project without constructively criticizing why they are not helpful or correct.",2021-04-06 16:43:51.859291+00:00
1219,ES2008c,934.87,A,"Um and so like favourite channels is is applicable, but I think th that you do need to have some kind of function where it's um you have t you can see the title of the show or possibly a description of it.",POSITIVE,2,Being respectful,"This is positive constructive criticism to the ideas proposed by ""C"" without denigrating him.",2021-04-06 16:45:47.018777+00:00
823,ES2008c,490.8,B,Any other questions?,POSITIVE,8,Being respectful,This question is respectful because it's asking the other participants if they have something else they want to speak about. It makes them feel included and wanted.,2021-04-06 18:46:33.096375+00:00
823,ES2008c,501.28,A,"Thank you, perfect.",POSITIVE,15,Being positive,"This comment is great because it recognizes a good gesture with positive feedback, making it clearly visible that people can speak their mind and receive the appropriate compliments.",2021-04-06 18:47:12.121447+00:00
823,ES2008c,502.15,D,Thanks.,POSITIVE,7,Being agreeable,"This comment is decent because politeness makes others feel included, which may encourage people to speak their mind more.",2021-04-06 18:47:41.341007+00:00
823,ES2008c,513.54,B,"Just in my notebook, but if anyone has any specific questions, don't hesitate to email me or something.",POSITIVE,9,Being respectful,This is another good example of making people feel included by reminding them that they can reach out for any issues. This is respectful.,2021-04-06 18:48:07.994473+00:00
823,ES2008c,644.387,B,<sound: laugh>,NEGATIVE,4,Causing embarrassment,"This laugh seems out of place or random, which could embarrass the speaker and make them feel awkward. This may discourages others from speaking up.",2021-04-06 18:49:01.857186+00:00
183,ES2008c,497.81,B,"I have save this in the uh shared projects, if anyone wants to look and I have c considerable notes on the topic as well, if anyone needs any more information.",POSITIVE,9,Being agreeable,this invitation to all group members to be able to ask to see notes and information pertaining to their task at hand is a great way to increase the psychological safety of the meeting.,2021-04-06 19:44:23.159980+00:00
183,ES2008c,513.54,B,"Just in my notebook, but if anyone has any specific questions, don't hesitate to email me or something.",POSITIVE,9,Being positive,soliciting suggestions from all present in the group maximizes the psychological safety of the meeting quite nicely.,2021-04-06 19:45:08.518409+00:00
183,ES2008c,628.23,C,"We have a number of different choices for a design concept um and s that's that's something that that I'll show you some examples of um, but essentially we need to choose how how is this device going to work, how how what kind of model is there going to be for user interaction with this device.",POSITIVE,1,Being agreeable,"stating that ""we need to choose"" shows that this is a ""we"" group project where everyone's individual voice matters to the decisions that are being made by the group as a whole.",2021-04-06 19:46:39.359250+00:00
183,ES2008c,772.51,C,I like I like this idea of just having buttons for the features that you use most often.,POSITIVE,1,Being positive,"Stating that ""I like this idea"" encourages others to sound of whether they, too, like the idea being discussed. That's a great instance of you increasing the psychological safety of the meeting.",2021-04-06 19:48:34.719735+00:00
183,ES2008c,821.14,C,"Um and one other suggestions I'd make is to in is to include in a menu system, a bit like on the iPod.",POSITIVE,1,Being agreeable,"When you offer suggestions, it makes others aware that they too can offer suggestions, thereby increasing the psychological safety of the group discussion. Well done!",2021-04-06 19:50:00.558508+00:00
429,ES2008c,497.81,B,"I have save this in the uh shared projects, if anyone wants to look and I have c considerable notes on the topic as well, if anyone needs any more information.",POSITIVE,9,Being positive,Documenting the work that's been done indicating it is valuable and available as a resource.,2021-04-06 21:20:42.239403+00:00
429,ES2008c,513.54,B,"Just in my notebook, but if anyone has any specific questions, don't hesitate to email me or something.",POSITIVE,9,Being agreeable,Offering her own notes openly to the staff and to answer any questions,2021-04-06 21:21:29.335535+00:00
429,ES2008c,501.28,A,"Thank you, perfect.",POSITIVE,15,Being respectful,Saying thank you and acknowledging helpful and useful behavior of leader.,2021-04-06 21:51:06.901604+00:00
429,ES2008c,741.25,C,This is uh it's an interesting idea and I think i it looks pretty cool.,POSITIVE,3,Being positive,Acknowledging a good idea or design and making comments showing comfort in the group.,2021-04-06 21:52:42.251081+00:00
429,ES2008c,1126.78,D,"the whole desire of our c Real Reaction company wanting to focus on fashion and so, even though we're stressing, when we're talking, we've all been talking about this like simplicity and easy to use idea, they're sort of wanting us to remember that the number one thing for everyone is that it's fancy look and feel.",POSITIVE,2,Being respectful,Giving the entire team the important information that they need to come up with a device that the company wants.  Sharing information,2021-04-06 21:54:58.838916+00:00
5,ES2008c,979.21,B,"Oh, good point.",POSITIVE,10,Being agreeable,This comment is validating another person's comment and encouraging more input.,2021-04-07 12:50:07.918247+00:00
5,ES2008c,1175.97,D,"the fashion watch talks about that this year's top trend for clothes, shoes and furniture is fruits and vegetables and tha that there's a preference for spongy,",POSITIVE,2,Being positive,This person is closing a rather long explanation with humor to defuse tension and encourage input.,2021-04-07 12:52:08.155461+00:00
5,ES2008c,1263.06,D,"Yeah, what can I possibly enlighten on?",POSITIVE,2,Being agreeable,This person is offering their knowledge and experience to help others.,2021-04-07 12:53:10.778563+00:00
5,ES2008c,1412.19,B,That's true.,POSITIVE,5,Being agreeable,This comment is validating another group member's input and encouraging further discussion.,2021-04-07 12:55:39.685650+00:00
5,ES2008c,1430.93,D,I love the idea of the wheel like the iPod.,POSITIVE,11,Being positive,This comment is expressing agreement with another group member's suggestion and fostering further development of the idea.,2021-04-07 12:56:39.429043+00:00
1204,ES2008c,893.8,B,Right.,POSITIVE,1,Being positive,This person is encouraging and agreeing with the person who's pitching their idea.,2021-04-07 13:22:20.655926+00:00
1204,ES2008c,979.21,B,"Oh, good point.",POSITIVE,10,Being agreeable,This person heard the other person's idea and decided that it was a good point.,2021-04-07 13:24:50.168063+00:00
1204,ES2008c,1178.367,B,<sound: laugh>,NEGATIVE,1,Causing annoyance,"Again this person seems to be laughing at the speaker's ideas, seems rude to me.",2021-04-07 13:28:19.489566+00:00
1204,ES2008c,1283.41,B,If it's latex if it's latexy,POSITIVE,1,Being positive,This person is using the other persons ideas to expand on their own ideas.,2021-04-07 13:30:16.738516+00:00
1204,ES2008c,1340.13,B,could we go in fruit and vegetable colours?,POSITIVE,2,Being positive,This person is elaborating on the previous persons ideas which helps the team.,2021-04-07 13:31:18.927891+00:00
1204,ES2008c,1404.29,D,"Yeah, 'cause otherwise your fingers can't move around.",POSITIVE,2,Being agreeable,This person is promoting ideas and thinking of new ways to improve the product.,2021-04-07 13:33:07.423950+00:00
1251,ES2008c,886.8,C,"Um it would also have to have uh a kind of backlighting in it, 'cause you ten you tend to watch T_V_ in the dark, but you need to be able to see your L_D_D_ L_C_D_ display.",POSITIVE,1,contributing,this user is helping the group positively by giving good quality information,2021-04-07 14:11:43.714904+00:00
1251,ES2008c,929.78,A,I do think that um one of the important features for a remote is seeing a menu and seeing what's on.,NEGATIVE,1,Dismissing others,this user can be harmful to the group by disregarding others ideas that may have merit,2021-04-07 14:12:45.841280+00:00
1251,ES2008c,990.38,A,"Okay, now we're moving on to market.",NEGATIVE,1,Dismissing others,this user seems to b trying to move on and push other to the next thing while there isn't an agreement on the last subject yet,2021-04-07 14:14:30.099059+00:00
1251,ES2008c,1104.48,D,"So first um they had people they ranked um the important aspects of r remote controls, and right now i d they're saying that currently there's a functional look and feel preference, but that really, over the next year it it that's gonna be switching to fancy look and feel remotes, so that just goes back to",POSITIVE,1,Being agreeable,this user is giving good research to the group that should help the group make decisions,2021-04-07 14:15:45.055803+00:00
1251,ES2008c,1200.19,D,"Personally, I don't really think that I want one that's gonna go out of style or go stale, excuse the pun, um in a year, so",POSITIVE,2,Being positive,this user cracks joke to make the chat pleasant while still contributing,2021-04-07 14:17:19.444333+00:00
1279,ES2008c,1172.44,D,I don't know how much we agree with that.,POSITIVE,3,Being respectful,It gives the others an opportunity to explain if they agree or disagree with the statement,2021-04-07 15:54:11.911405+00:00
1279,ES2008c,1175.97,D,"the fashion watch talks about that this year's top trend for clothes, shoes and furniture is fruits and vegetables and tha that there's a preference for spongy,",POSITIVE,2,Being positive,"It made people laugh, so it can result in people being more comfortable and open",2021-04-07 15:55:03.646861+00:00
1279,ES2008c,1259.84,A,"Okay, do we have any s some questions for this, let's see um.",POSITIVE,3,Being respectful,Asking people if they have any questions and allowing them to participate,2021-04-07 15:56:11.293143+00:00
1279,ES2008c,1412.34,C,"But if you've only got like four or five buttons anyway, then it's it's not so much a problem, perhaps.",POSITIVE,1,Being agreeable,Agreeing with another person while also giving feedback on why is not too much of a problem,2021-04-07 15:58:11.341303+00:00
1279,ES2008c,1430.93,D,I love the idea of the wheel like the iPod.,POSITIVE,11,Being agreeable,The person agrees with the others ideas reinforcing the idea of communicating different ideas,2021-04-07 15:58:48.599813+00:00
273,ES2008c,862.12,C,"that's one way to go, yes.",POSITIVE,4,Being agreeable,Letting B know that their idea would be one way to go while leaving options for other ideas may allow for the other members to want to add their input as well to see if they have a good suggestion for the device knowing you aren't locked in on one idea.,2021-04-07 16:12:13.912815+00:00
273,ES2008c,955.8,B,"No, I think I think we're talking menu like contrast and tuning the V_C_R_ or something if I've understood you correctly, rather than menu as what's on.",NEGATIVE,3,Dismissing others,This shows that you are not open to A's ideas or contributions to the discussion. This may make others uncomfortable to give their ideas if they think they will be told that they are not talking about the same thing. make sure you are listenting to the other group members suggestions before you try to correct them. Acknowledge their ideas and then try to steer the conversation accordingly to try to avoid any hard feelings.,2021-04-07 16:16:29.056973+00:00
273,ES2008c,979.21,B,"Oh, good point.",POSITIVE,10,Being positive,Letting C know they had a good point is great because it lets them know that their ideas are valid and being accepted. People are more likely to keep contributing when they know they are being listened to and being accepted.,2021-04-07 16:18:28.670852+00:00
273,ES2008c,1047.67,D,I just keep pressing lots of 'em.,NEGATIVE,1,Causing frusturation,This comment seems to be trying to make light of the technical problems being had but it can lead to major issues if someone takes your advice and just starts pressing buttons and makes the situation worse. This could cause people to want to withdraw if they think that the issue is not being taken seriously.,2021-04-07 16:20:18.215304+00:00
273,ES2008c,1054.05,D,"Well, I don't know how relevant all of this gonna be.",NEGATIVE,8,Dismissing others,"I'm not sure if you are talking about the ideas that you are going to have not being relevant or the ideas of others not being relevant, but either way you need to be more positive. Positivity is kind of contagious. If you set the group up to think that the ideas are not relevant then they are apt to believe that whether they are or not. Try to frame them in a more positive manner so the group has some positive feelings built up for them.",2021-04-07 16:22:48.125419+00:00
1183,ES2008c,979.21,B,"Oh, good point.",POSITIVE,10,Being positive,This person is being positive and has chosen to call out a teammate using positive words,2021-04-07 16:32:48.287016+00:00
1183,ES2008c,1054.05,D,"Well, I don't know how relevant all of this gonna be.",NEGATIVE,8,Dismissing others,This person could possibly hurt someones feeling if they feel something that was said or done might not feel important to this person. The person could have chose a more positive tone,2021-04-07 16:33:55.570387+00:00
1183,ES2008c,1268.64,A,Um do you have any ideas how to possibly use these?,POSITIVE,1,Being agreeable,This person obviously does not know what to do and is looking for the teams help in a positive way. Now he can get help and move on with project,2021-04-07 16:35:55.467753+00:00
1183,ES2008c,1333.43,B,"Yeah, I think that given the list of materials I w I was forwarded it's that seems doable.",POSITIVE,4,Being positive,"I like how this person chooses not to complain over the materials received, instead this person makes a reinforcing comment as to the project is doable with the materials given",2021-04-07 16:37:11.426443+00:00
1183,ES2008c,1583.73,D,It's like the way it all comes all cute.,POSITIVE,1,Being positive,This was a nice and positive comment. It is good for a teammate to think positive and be able to mention it to others.,2021-04-07 16:39:44.317192+00:00
1289,ES2008c,955.8,B,"No, I think I think we're talking menu like contrast and tuning the V_C_R_ or something if I've understood you correctly, rather than menu as what's on.",NEGATIVE,3,Dismissing others,You seem to be cutting off the other person before they completed their idea,2021-04-07 18:15:54.267661+00:00
1289,ES2008c,979.21,B,"Oh, good point.",POSITIVE,10,Being agreeable,By saying good point you are giving positive re-enforcement to another person's comment,2021-04-07 18:16:58.290722+00:00
610,ES2008c,881.92,B,Right.,POSITIVE,3,Being agreeable,B is reaffirming/confirming what C said about the display's disadvantage,2021-04-07 18:17:50.584382+00:00
1289,ES2008c,1507.87,C,"I think it could be difficult in practice, yeah.",POSITIVE,4,Being agreeable,By acknowledging the idea the other person discussed and agreeing you are giving positive re-enforcement,2021-04-07 18:21:52.531255+00:00
99,ES2008c,979.21,B,"Oh, good point.",POSITIVE,10,Being agreeable,It is agreeing with what the speaker said and praising their idea. It would make others feel safe to speak up.,2021-04-07 18:22:33.855532+00:00
1289,ES2008c,1628.81,C,"Yeah, um I think it's good, as as long as we consider the the cost and the uh how reliable it is, but as far as I know, the technology is good.",POSITIVE,10,Being agreeable,By agreeing with the others on the basic concept before pointing out a possible issue you are taking into account their views,2021-04-07 18:24:05.059950+00:00
99,ES2008c,1099.696,A,<sound: laugh>,NEGATIVE,3,disruptive,They are interrupting the speaker and laughing when what the speaker said is not funny.,2021-04-07 18:26:10.108266+00:00
99,ES2008c,1186.85,A,S sweet.,NEGATIVE,1,Being sarcastic,They don't seem to be taking things seriously and are joking around.,2021-04-07 18:29:06.127001+00:00
99,ES2008c,1343.14,A,"F for sure, or maybe like",POSITIVE,5,Being respectful,They are agreeing with the speaker while respectfully adding on to that idea.,2021-04-07 18:33:19.060208+00:00
99,ES2008c,1354.69,D,Oh God.,NEGATIVE,7,Dismissing others,They are kind of dismissing the speaker's idea and not adding anything to the conversation.,2021-04-07 18:35:11.720194+00:00
610,ES2008c,963.4,C,"Yeah, that that would be one of the features, yes.",POSITIVE,1,Providing confirmation,C is answering B's question and confirming B understood correctly,2021-04-07 18:36:46.627756+00:00
99,ES2008c,1430.93,D,I love the idea of the wheel like the iPod.,POSITIVE,11,Being positive,They are telling the speaker that their idea is good which would make the speaker feel more confident.,2021-04-07 18:38:09.007263+00:00
610,ES2008c,862.12,C,"that's one way to go, yes.",POSITIVE,4,Being agreeable,C is confirming B understood correctly and answering B's question,2021-04-07 18:38:27.142578+00:00
610,ES2008c,914.83,B,Okay.,POSITIVE,1,Being agreeable,"B is showing C that B understands what C has explained, and that C thinks it's a good idea",2021-04-07 18:39:50.905774+00:00
610,ES2008c,934.96,C,Yeah.,POSITIVE,1,Being agreeable,C is confirming A's conjecture that the device needs a certain function,2021-04-07 18:40:49.643254+00:00
99,ES2008c,1933.75,B,Good point.,POSITIVE,9,Being agreeable,They are agreeing with the speaker's point which encourages him to keep going or others to also speak.,2021-04-07 18:46:20.888624+00:00
99,ES2008c,1978.54,A,How you feeling?,POSITIVE,5,Being respectful,They are checking on others and making others feel safe to share.,2021-04-07 18:48:19.472654+00:00
99,ES2008c,2084.85,A,Thank you everyone.,POSITIVE,13,Being positive,They are showing that everyone's contributions to the meeting were appreciated.,2021-04-07 18:50:36.852974+00:00
915,ES2008c,862.12,C,"that's one way to go, yes.",POSITIVE,4,Being agreeable,"While this comment had limited information, I do believe it helped advance the the conversation.",2021-04-07 19:14:14.103100+00:00
915,ES2008c,863.67,C,"Um I mean there are there are advantages and disadvantages if you if you have an L_C_D_ display, it's it's nice, because it's it it lets you just sort of sit there and st and control your television from your armchair.",POSITIVE,2,Being agreeable,Is mostly agreeable while talking up other aspects of the LCD display.,2021-04-07 19:15:42.991109+00:00
915,ES2008c,914.72,C,I mean that that's also a good idea.,POSITIVE,3,Being agreeable,They moving forward with new ideas by finding common ground by agreeing.,2021-04-07 19:17:45.666435+00:00
915,ES2008c,979.21,B,"Oh, good point.",POSITIVE,10,Being positive,They are making it clearly known that they support that previous statement.,2021-04-07 19:20:51.713827+00:00
915,ES2008c,1043.55,D,"Ri What F_ do you have to press, five?",NEGATIVE,1,Being passive-aggressive,If you start expressing negative feelings by using certain language it could literally bring others down with you and that effect can sometimes get out of control.,2021-04-07 19:22:51.027333+00:00
924,ES2008c,914.72,C,I mean that that's also a good idea.,POSITIVE,3,Being positive,"The speaker is pointing out that there are multiple solutions that both count as good ideas, making it seem like alternative options are welcome without invalidating one another.",2021-04-07 19:44:33.076996+00:00
924,ES2008c,862.12,C,"that's one way to go, yes.",POSITIVE,4,Being agreeable,"The speaker is allowing for multiple ideas, and supporting one idea without invalidating or shutting down others.",2021-04-07 19:46:30.797675+00:00
924,ES2008c,929.78,A,I do think that um one of the important features for a remote is seeing a menu and seeing what's on.,POSITIVE,1,Being agreeable,This person is reinforcing a way forward and being productive and providing insight and feedback.,2021-04-07 19:49:00.197044+00:00
924,ES2008c,955.8,B,"No, I think I think we're talking menu like contrast and tuning the V_C_R_ or something if I've understood you correctly, rather than menu as what's on.",NEGATIVE,3,Causing embarrassment,"If the person speaking previously misunderstood, they could point it out without inturrupting",2021-04-07 20:05:03.586273+00:00
924,ES2008c,944.88,B,Well,NEGATIVE,1,Inturrupting,They are trying to talk over a person who is saying something helpful.,2021-04-07 20:06:27.532214+00:00
79,ES2008c,862.12,C,<sound: other>,NEGATIVE,1,Causing annoyance,Speaker C keeps interjecting the speech from other members in the meeting including themself. Since it doesn't say what the sound is it could be to exert dominance or it could be a disapproving sound.,2021-04-07 20:07:51.759081+00:00
995,ES2008c,863.67,C,"Um I mean there are there are advantages and disadvantages if you if you have an L_C_D_ display, it's it's nice, because it's it it lets you just sort of sit there and st and control your television from your armchair.",POSITIVE,2,Being respectful,There is agreement along with details on how it might not work giving the group opportunity to view pro and cons of this choice.,2021-04-08 04:24:42.276613+00:00
995,ES2008c,917.07,C,"It's it can it does have it's problems as well, if you've got a small T_V_ and you're sitting on the other side of a room, it's hard to read the little text that comes up.",POSITIVE,1,Being respectful,This person is giving feedback on choices which is necessary for a sound final decision without discrediting the choice.,2021-04-08 04:26:34.272394+00:00
995,ES2008c,955.8,B,"No, I think I think we're talking menu like contrast and tuning the V_C_R_ or something if I've understood you correctly, rather than menu as what's on.",POSITIVE,1,Being respectful,Person is making sure he understood the details of what was said while offering his opinion of what is said wiht respect.,2021-04-08 04:29:16.761227+00:00
995,ES2008c,949.17,D,"Wait, but is that separate from what he was saying?",POSITIVE,1,Being respectful,Clarifying what is being discussed without critical comments of what was said.,2021-04-08 04:30:13.625596+00:00
995,ES2008c,934.87,A,"Um and so like favourite channels is is applicable, but I think th that you do need to have some kind of function where it's um you have t you can see the title of the show or possibly a description of it.",POSITIVE,2,Being respectful,Offering further details on what is needed without discrediting previous comments made.,2021-04-08 04:31:23.258307+00:00
363,ES2008c,914.72,C,I mean that that's also a good idea.,POSITIVE,3,Being agreeable,This group member is complimenting another member's idea and offering a positive reinforcement calling their suggestion a good idea.,2021-04-08 11:12:07.452716+00:00
363,ES2008c,1352.05,A,Could they be smelly?,NEGATIVE,1,Being sarcastic,This kind of comment may be relatively lighthearted in nature but it is a sarcastic suggestion that is obviously unrealistic and not moving the group forward.,2021-04-08 11:15:23.498690+00:00
363,ES2008c,1430.93,D,I love the idea of the wheel like the iPod.,POSITIVE,11,Being positive,This group member is praising another speaker's previous idea and giving them a positive compliment in the process.,2021-04-08 11:17:09.231809+00:00
363,ES2008c,1473.09,C,"Yeah, that's quite a good design.",POSITIVE,8,Being agreeable,This speaker is pleasantly agreeing with the previously described remote design feature and complimenting the idea calling it a 'good design'.,2021-04-08 11:17:54.719787+00:00
363,ES2008c,1503.05,B,"L_C_D_ screen might be good in theory, but not as useful in practice.",NEGATIVE,2,Dismissing others,This is a dismissal of the previous speaker's idea to use an LCD screen on the remote and could be negative or make the originator of the idea feel bad.,2021-04-08 11:18:51.546917+00:00
1106,ES2008c,1054.05,D,"Well, I don't know how relevant all of this gonna be.",NEGATIVE,8,Causing annoyance,Not showing confidence in your statements can cause others to be annoyed with you,2021-04-08 11:20:13.737224+00:00
1106,ES2008c,1172.44,D,I don't know how much we agree with that.,POSITIVE,3,Being agreeable,The line is asking for people's opinions on agreement with what was brought up,2021-04-08 11:21:11.103407+00:00
1106,ES2008c,1189.28,D,tight material.,POSITIVE,1,Being positive,Provides a compliment to the idea and thought being discussed.,2021-04-08 11:21:34.352825+00:00
1106,ES2008c,1303.49,B,"It's there's something to be said, I mean we we got that thing earlier from you about um not wanting it to",NEGATIVE,2,Causing frusturation,Brings up an earlier statement that contradicts what is being talked about currently.,2021-04-08 11:22:51.023319+00:00
1106,ES2008c,1372.82,C,Kind of like a potato.,POSITIVE,1,Being agreeable,Incorporates multiple statements about shape and fruit into one idea that uses everyone involved.,2021-04-08 11:23:53.602070+00:00
1281,ES2008c,1172.44,D,I don't know how much we agree with that.,POSITIVE,3,Being respectful,being nice about the fact that they dont agree on something,2021-04-08 11:29:14.272235+00:00
1281,ES2008c,1195.86,D,Who wants a spongy remote or one with,POSITIVE,2,Being respectful,making a simple comment here and not being rude at all,2021-04-08 11:29:40.143612+00:00
1281,ES2008c,1242.14,D,it doesn't necessarily need to be a spongy material.,POSITIVE,1,Being respectful,responsing respectfully about a request and not being rude here,2021-04-08 11:30:05.619608+00:00
1281,ES2008c,1259.84,A,"Okay, do we have any s some questions for this, let's see um.",POSITIVE,3,Being respectful,Asking a simple question about something and not being rude,2021-04-08 11:30:26.576183+00:00
1281,ES2008c,1285.94,A,"It's kind of and then it we would have to find a way to protect like the chip and all that, I dunno.",POSITIVE,1,Being respectful,Detailing some information and doing it in a respectful manner,2021-04-08 11:30:49.763988+00:00
1281,ES2008c,1314.69,B,"Yeah, something grippable, I mean we don't we don't we don't wanna go spongy, maybe.",POSITIVE,3,Being respectful,Being respectful with the response and nothing bad is being said,2021-04-08 11:31:27.263043+00:00
1281,ES2008c,1407.37,A,"But I mean in order to get to all of them, you know.",POSITIVE,1,Being respectful,Giving a simple statement as a response nothing bad is being said,2021-04-08 11:31:55.585508+00:00
1333,ES2008c,1054.05,D,"Well, I don't know how relevant all of this gonna be.",NEGATIVE,8,Causing embarrassment,"By rejecting comments made by another without constructive feedback, the speaker may be made defensive or uncomfortable.",2021-04-08 12:03:57.346586+00:00
1333,ES2008c,1058.86,D,<sound: laugh>,NEGATIVE,1,Causing embarrassment,Laughing at others' comments in a discussion will potentially make the individual who contributed to the discussion feel embarrassed and unlikely to contribute further.,2021-04-08 12:06:26.833532+00:00
1333,ES2008c,1099.696,A,<sound: laugh>,NEGATIVE,3,Causing annoyance,The person laughing interrupted the speaker based on the time stamp.  This is not respectful of the person speaking.,2021-04-08 12:07:39.883351+00:00
1333,ES2008c,1150.87,B,Okay.,NEGATIVE,1,Causing annoyance,The speaker was interrupted once again based on the time stamps.  All speakers should be allowed to complete their thoughts in order to feel valued.,2021-04-08 12:09:03.948213+00:00
1333,ES2008c,1126.78,D,"the whole desire of our c Real Reaction company wanting to focus on fashion and so, even though we're stressing, when we're talking, we've all been talking about this like simplicity and easy to use idea, they're sort of wanting us to remember that the number one thing for everyone is that it's fancy look and feel.",POSITIVE,2,Being positive,The speaker acknowledges stress levels and confirms the validity of the emotion since all are feeling the same way.  This will make attendees feel included.,2021-04-08 12:10:37.467118+00:00
897,ES2008c,1054.05,D,"Well, I don't know how relevant all of this gonna be.",NEGATIVE,8,Causing frusturation,"D is stating they do not know how relevant the information given will be, causing frustration with group because the information may not be relevant.",2021-04-08 12:32:27.868014+00:00
897,ES2008c,1200.19,D,"Personally, I don't really think that I want one that's gonna go out of style or go stale, excuse the pun, um in a year, so",NEGATIVE,3,Being sarcastic,D is being sarcastic in using puns and about the remote not going out of style,2021-04-08 12:34:26.734822+00:00
897,ES2008c,1254.08,D,"I don't have a lot of notes to share if you want them, that pretty much sums it up.",NEGATIVE,2,Causing annoyance,D is being sarcastic but also causing annoyance by not having notes,2021-04-08 12:35:24.544760+00:00
897,ES2008c,1617.19,A,I think it's awesome.,POSITIVE,7,Being positive,A is being very positive about an idea that had been submitted,2021-04-08 12:42:53.616871+00:00
897,ES2008c,1802.45,C,"I think yeah, I think a scroll wheel would be nice, but it's not necessary.",NEGATIVE,2,Dismissing others,C is dismissing the idea of a scroll wheel on the remote control,2021-04-08 12:44:31.912586+00:00
1171,ES2008c,1054.05,D,"Well, I don't know how relevant all of this gonna be.",NEGATIVE,8,Dismissing others,This line is dismissive of another persons idea or comment.,2021-04-08 13:56:17.445290+00:00
1171,ES2008c,1144.85,D,"And as these are ranked, the top one is doubly important to the second one, which is doubly important to the third one, so just to take that weight into account.",POSITIVE,1,Being respectful,Thbis line shows respect for the team while also demanding results.,2021-04-08 13:57:04.184860+00:00
1171,ES2008c,1186.85,A,S sweet.,POSITIVE,2,Being positive,This line is a positive comment about another persons idea.,2021-04-08 13:57:38.313028+00:00
1171,ES2008c,1200.19,D,"Personally, I don't really think that I want one that's gonna go out of style or go stale, excuse the pun, um in a year, so",NEGATIVE,3,Dismissing others,This line is unnecessarily dismissive of another persons comment or idea.,2021-04-08 13:58:15.171724+00:00
1171,ES2008c,1218.46,D,"Also, considering that the d research b has been carried out by Real Reaction, I'm a little hesitant as to",POSITIVE,1,Being respectful,This line respectfully disagrees with another persons comment or idea.,2021-04-08 13:58:38.649310+00:00
112,ES2008c,1416.27,B,Right.,POSITIVE,2,Being agreeable,They are agreeing with the conversation they were talking about and letting the speaker feel comfortable.,2021-04-08 14:55:29.391464+00:00
112,ES2008c,1495.67,B,Yeah.,POSITIVE,1,Being agreeable,They are agreeing with the person speaking encouraging more conversation with the people.,2021-04-08 15:01:09.557836+00:00
112,ES2008c,1514.01,B,Right.,POSITIVE,1,Being agreeable,They are saying the person talking is correct and encouraging more speaking together.,2021-04-08 15:01:44.968500+00:00
112,ES2008c,1617.19,A,I think it's awesome.,POSITIVE,7,Being positive,They are reinforcing that they support the ideas of the speaker.,2021-04-08 15:04:12.205076+00:00
112,ES2008c,1618.18,A,I think it's really cool.,POSITIVE,4,Being positive,They are telling the speaker they like the ideas of the speaker.,2021-04-08 15:04:51.279043+00:00
540,ES2008c,1054.05,D,"Well, I don't know how relevant all of this gonna be.",NEGATIVE,8,Being passive-aggressive,"While it is generally acceptable to say something may be unknown, this is spoken in a negative tone which may demoralize the team effort to complete the task.",2021-04-08 17:26:14.989101+00:00
540,ES2008c,1099.696,A,<sound: laugh>,NEGATIVE,3,Causing embarrassment,"Laughter can raise morale but in this context, it seems out of place and may cause the person speaking to feel embarrassment.",2021-04-08 17:27:01.909967+00:00
