user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
1279,ES2009b,259.15,A,"Is is there a way that we can use um modern types of polymers, or mo modern types of plastics that maybe do have some kind of aesthetic value um like if a white like if we talk about like well like on the lapt on these laptops and other ones they use a a pretty nice, you can do i is there some kind of nice colo der quality plastic that we can work with?",POSITIVE,2,Being positive,Provides more ideas to what material to use and is open to suggestions,2021-04-10 19:47:40.390269+00:00
1279,ES2009b,391.46,C,quite uh intelligent and know know what a normal remote control does.,NEGATIVE,2,Being sarcastic,Makes a sarcastic comment about the others intelligence and some might not take it lightly,2021-04-10 19:48:47.304835+00:00
1279,ES2009b,398.25,C,now some of the other things I found is a a complicated remote control sorry that we can't quite see my red there very well but uh this remote control has many functions um so it can do a lot of things but it uh it is quite complicated and most users will find it uh find that they won't use most of the functions because they don't know how to use them and don't wanna take the time to learn how to do it.,NEGATIVE,1,Dismissing others,He/she just criticizes the whole idea instead of giving ideas on how to make it better,2021-04-10 19:49:35.982920+00:00
1279,ES2009b,544.73,D,"Um and so big complicated remotes like one we saw in the last presentation are really not the general public's use, they're not using a lot of it, they don't need it, they even find it frustrating when there are all those buttons that they don't know what to do with.",POSITIVE,1,Being agreeable,provides what the consumers doesn't like and gives this info to the other workers,2021-04-10 19:51:43.732592+00:00
1279,ES2009b,544.73,D,"Um and so big complicated remotes like one we saw in the last presentation are really not the general public's use, they're not using a lot of it, they don't need it, they even find it frustrating when there are all those buttons that they don't know what to do with.",NEGATIVE,4,Dismissing others,Dismisses all the others idea of the different buttons since most consumer don't know what they do,2021-04-10 19:52:30.645419+00:00
1404,ES2009b,450.49,A,Nice.,POSITIVE,5,Being agreeable,This is a simple comment that encourages the other member's idea by acknowledging and agreeing with them.,2021-04-12 11:04:23.371252+00:00
1404,ES2009b,474.79,A,Thanks for that Ron.,POSITIVE,10,Being positive,This is another simple comment but it acknowledges and praises the persons idea and efforts,2021-04-12 11:05:58.825705+00:00
1404,ES2009b,612.05,A,That's great.,POSITIVE,11,Being positive,This comment helps morale by acknowledging and thanking the other member for their efforts and ideas,2021-04-12 11:08:57.406250+00:00
1404,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being respectful,Saying thank you is being respectful of the other person by honoring their efforts,2021-04-12 11:10:06.142336+00:00
1404,ES2009b,685.05,D,We're not catering to the pensioners of the world I don't think so.,NEGATIVE,8,Being sarcastic,This comment is being disrespectful of an entire age group. It is dismissive and sarcastic,2021-04-12 11:12:21.329100+00:00
1404,ES2009b,753.69,D,I like that.,POSITIVE,12,Being positive,This is a simple comment that acknowledges another persons idea and compliments it.,2021-04-12 11:14:18.407700+00:00
363,ES2009b,244.5,B,"Um personal preferences, I really think that we should use plastic as opposed to metal, um, the company simply can't afford this kinds of lawsuits which adm admittedly is gonna come at the cost of a certain aesthetic value, 'cause we were thinking",POSITIVE,5,Being respectful,"While the speaker disagrees with the previous group member's idea for materials, they are providing a reason and doing it in a respectful way in the process.",2021-04-12 11:47:05.899279+00:00
363,ES2009b,291.83,A,Thank you very much Nathan.,POSITIVE,11,Being positive,This speaker was very polite toward Nathan and being positive in general by thanking him.,2021-04-12 11:47:41.532966+00:00
363,ES2009b,302.47,A,S plug yourself in here.,NEGATIVE,1,Being sarcastic,This seems to be a comment that can only be explained by sarcasm which just doesn't help anyone and I don't see any other way a person could 'plug themselves in'.,2021-04-12 11:48:35.778173+00:00
363,ES2009b,370.91,A,Yeah sorry I couldn't get that g to use before.,POSITIVE,2,Being respectful,This speaker is doing a good job at not being negative with their failure 'use g' and is even apologizing in the process which is a sign of respect toward the group.,2021-04-12 11:50:05.875404+00:00
363,ES2009b,423.3,C,As you also notice it's quite a boring design.,NEGATIVE,3,Being passive-aggressive,This is a rather negative way to express one's opinion even if they don't like the design it is rather rude to call it boring and could be considered passive-aggressive toward the group member who created it.,2021-04-12 11:51:24.262812+00:00
621,ES2009b,360.8,C,"Uh we n basically need to operate an electronic device, it needs to be universal um and possibly uh operate several different types of devices although we now uh find that uh that that's no problem.",NEGATIVE,1,Causing annoyance,"Constantly saying ""Uh"" could be annoying to some and could likely reject the speakers message because of that.",2021-04-12 11:55:50.058187+00:00
621,ES2009b,374.14,C,Um so some of my findings.,NEGATIVE,1,Dismissing others,"Didn't acknowledge person's apology by saying something, and thus was dismissive of them; possibly hurting their confidence.",2021-04-12 11:57:48.343165+00:00
621,ES2009b,447.47,C,So my personal preferences.,POSITIVE,2,Using humor,"Making fun of one's self to be able to ""lighten-up"" the mood in their surrounding creates a conducive environment where everyone can be comfortable.",2021-04-12 12:02:37.686910+00:00
621,ES2009b,474.52,A,Great.,NEGATIVE,1,Causing rush,Rushing speaker by constantly interrupting them before they could finish their idea can make them feel unwanted and looked down on.,2021-04-12 12:04:26.851778+00:00
621,ES2009b,482.44,C,I can plug you in.,POSITIVE,7,Being helpful,Assisting the other individual makes them feel valued and creates a good relation between helper and the helped.,2021-04-12 12:06:35.941142+00:00
116,ES2009b,441.76,C,Um it also has a bit of a cheap look and it's also quite boring.,NEGATIVE,2,Dismissing others,"When you say something that is negative, and your own opinion (not fact), you should add in ""but that's only my opinion."" If you don't make it clear that it's an opinion, people may feel bad or wrong for liking the thing you dislike about the product.",2021-04-12 17:03:27.691426+00:00
116,ES2009b,474.79,A,Thanks for that Ron.,POSITIVE,10,Being positive,It really helps motivate people to give more to the group when you thank them for their comments afterwards.,2021-04-12 17:04:20.210731+00:00
116,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being respectful,"It's a great idea to thank people after they give their comments to a group of people. It makes the speaker feel important, and like their contribution matters.",2021-04-12 17:06:26.006210+00:00
116,ES2009b,685.05,D,We're not catering to the pensioners of the world I don't think so.,NEGATIVE,8,Dismissing others,"This can be offensive towards many people, as well as incorrect, because older people do watch TV. Also, it could have been said in a more respectful way.",2021-04-12 17:07:47.272605+00:00
116,ES2009b,833.81,B,Oh go ahead.,POSITIVE,2,Being respectful,"When someone else started speaking about something else then stopped themselves, this person encouraged them to go ahead and keep talking. This is very motivating towards people who may be shy to speak up at first, and encourage them to use their voice and give their opinions.",2021-04-12 17:09:20.553769+00:00
116,ES2009b,909.33,A,"Mm 'kay um so I'm seeing that we're gonna just basically focus on this young demographic group, aim it at them, but then in a sense that its bells and whistles are available for anybody who wants them but basically we'll make a sleek simple functioned um uh remote control.",POSITIVE,1,Being respectful,"This person is intereseted in gearing the device towards younger people, but also make it functioning for older people, which is good for everyone.",2021-04-12 17:10:32.544756+00:00
571,ES2009b,370.91,A,Yeah sorry I couldn't get that g to use before.,POSITIVE,2,Being respectful,They are apologizing for a mistake that caused someone else frustration.,2021-04-12 18:38:31.912420+00:00
571,ES2009b,450.49,A,Nice.,POSITIVE,5,Being positive,They are being positive towards the idea that is being put out.,2021-04-12 18:39:07.012178+00:00
571,ES2009b,474.79,A,Thanks for that Ron.,POSITIVE,10,Being respectful,They are thanking the team member for giving their presentation to the group.,2021-04-12 18:39:30.852353+00:00
571,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being respectful,They are thanking another team member for helping them get set up.,2021-04-12 18:39:52.841176+00:00
571,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being positive,They are thanking the other team member after the finish their presentation.,2021-04-12 18:40:25.098774+00:00
1534,ES2009b,391.46,C,quite uh intelligent and know know what a normal remote control does.,POSITIVE,1,Being positive,"This comment compliments the people in the meeting, recognizing that all participants are intelligent.",2021-04-12 21:31:09.652456+00:00
1534,ES2009b,450.49,A,Nice.,POSITIVE,5,Being positive,This comment shows support of the presenter's ideas in a positive and encouraging way.,2021-04-12 21:33:22.421382+00:00
1534,ES2009b,474.79,A,Thanks for that Ron.,POSITIVE,10,Being respectful,Addressing the speaker and thanking them for their presentation shows respect for the person and gratitude for their work.,2021-04-12 21:35:14.896348+00:00
1534,ES2009b,423.3,C,As you also notice it's quite a boring design.,NEGATIVE,3,Mocking a different design,"This may make people who like features of this design hesitant to speak up about what they like, because the presenter is labeling it as boring.",2021-04-12 21:37:44.298211+00:00
1534,ES2009b,441.76,C,Um it also has a bit of a cheap look and it's also quite boring.,NEGATIVE,2,Overly Critical of Other Designs,"This comment discourages other people in the meeting from saying positive things about other remote designs, as the speaker has been critical of several other designs.",2021-04-12 21:39:35.523265+00:00
1534,ES2009b,403.9,A,Oh yeah look at that.,POSITIVE,2,Being positive,This comment shows support of the presenter's ideas and shows that they are activly listening.,2021-04-12 21:42:14.870996+00:00
884,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being agreeable,The member is being vwry agreeable with the other member letting the meeting go smoothly,2021-04-13 10:34:37.619626+00:00
884,ES2009b,491.76,A,Give it a little bit.,POSITIVE,4,Being positive,The memb er is reassuring the other member that it will work given some time,2021-04-13 10:35:31.901681+00:00
884,ES2009b,587.94,D,"I don't know if that's something we're ready to look into technically, that's up to the design people, but it is s something worth thinking about, especially since the younger demographic's obviously the one that's gonna keep growing, so if that's the direction we're headed in it's something to think about.",POSITIVE,2,Being positive,The member is pointing out things that younger people might like on he remote,2021-04-13 10:38:10.299986+00:00
961,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being respectful,Person D is showing respect by stating that they think the idea of Person C is perfect.,2021-04-13 10:45:01.854213+00:00
961,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being respectful,It is highly respectful to show someone that you are really thankful to them.,2021-04-13 10:45:28.140723+00:00
884,ES2009b,620.91,D,There you go.,POSITIVE,1,Being positive,The member is backing the other member is a positive way,2021-04-13 10:45:54.001327+00:00
961,ES2009b,503.13,D,Perfect.,POSITIVE,7,Being positive,Person D is showing a really positive reaction to the slideshow finally being up and running.,2021-04-13 10:46:03.611248+00:00
961,ES2009b,608.48,D,So it's a good start for us.,POSITIVE,5,Being positive,Person D is showing positivity by stating that they are off to a really good start.,2021-04-13 10:46:42.020488+00:00
961,ES2009b,612.05,A,That's great.,POSITIVE,11,Being positive,Person A thinks it is really great that they are off to a really good start.,2021-04-13 10:47:07.579048+00:00
884,ES2009b,650.89,A,"Um Sarah, she's recommended that we go for simpler functions, so fewer functions um but we need to decide who are we selling this to, you s your stats suggested that seventy five percent of people under thirty five wanted, thought about voice control,",POSITIVE,3,Being positive,The member is pointing out the younger peoples choices for the remote.,2021-04-13 10:47:33.857496+00:00
514,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being respectful,Showing appreciation for others is a way to show respect for them and what they do,2021-04-13 10:58:47.810938+00:00
514,ES2009b,503.13,D,Perfect.,POSITIVE,7,Being positive,Giving a compliment to someone provides support and builds team morale.,2021-04-13 11:12:59.328448+00:00
514,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being respectful,Showing appreciation allows the person to know that you care about what they contributed,2021-04-13 11:13:30.526531+00:00
514,ES2009b,650.89,A,"Um Sarah, she's recommended that we go for simpler functions, so fewer functions um but we need to decide who are we selling this to, you s your stats suggested that seventy five percent of people under thirty five wanted, thought about voice control,",NEGATIVE,1,Causing annoyance,Calling out a specific person and stating how their idea doesn't fit in with the guidelines can make that person quite annoyed,2021-04-13 11:14:49.579379+00:00
514,ES2009b,685.05,D,We're not catering to the pensioners of the world I don't think so.,NEGATIVE,8,Dismissing others,Being offensive and stereotypical towards a group of people dismisses them entirely,2021-04-13 11:15:36.758029+00:00
767,ES2009b,608.48,D,So it's a good start for us.,POSITIVE,5,Being positive,commenting on having a good start would boost the group's confidence in the project.,2021-04-13 12:23:05.609201+00:00
767,ES2009b,612.05,A,That's great.,POSITIVE,11,Being positive,making statements like this will let the other speakers know they agree with what they are saying,2021-04-13 12:23:32.125016+00:00
767,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being respectful,publicly thanking another speaker is very positive and shows they're a supportive team member,2021-04-13 12:24:08.973440+00:00
767,ES2009b,668.61,A,"um so do we wanna go for that, or do we want to go for an older demographic, and my thought is",POSITIVE,1,Being respectful,posing questions like this to the group shows you care about their opinions.,2021-04-13 12:24:47.079944+00:00
767,ES2009b,685.05,D,We're not catering to the pensioners of the world I don't think so.,NEGATIVE,8,Dismissing others,this comment seems rude and may rub others in the wrong way,2021-04-13 12:25:27.325364+00:00
1558,ES2009b,482.44,C,I can plug you in.,POSITIVE,7,Being positive,"The speaker offers help to a group member, unasked, in a helpful manner.",2021-04-13 13:24:44.668393+00:00
1558,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being respectful,The speakers expresses direct appreciation for the offer of help from another group member.,2021-04-13 13:25:27.814717+00:00
1558,ES2009b,491.27,D,Or not.,NEGATIVE,2,Being sarcastic,This speaker offers instant criticism of the audiovisual setup when there is a short delay in presenting the slide show materials.,2021-04-13 13:26:35.683485+00:00
1558,ES2009b,491.76,A,Give it a little bit.,POSITIVE,4,Being positive,The comment defuses another participant's critical  and negative expression of impatience by counseling patience.,2021-04-13 13:27:58.238324+00:00
1558,ES2009b,503.13,D,Perfect.,POSITIVE,7,Being positive,The speaker gives praise and offers positive feedback for the work being done by group members under pressure to get a slide show ready.,2021-04-13 13:29:21.433951+00:00
556,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being positive,The speaker is positive and enthused about the meeting,2021-04-13 14:00:48.113428+00:00
556,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being respectful,The speaker is being courteous towards the team by saying thank you,2021-04-13 14:01:02.859196+00:00
556,ES2009b,612.05,A,That's great.,POSITIVE,11,Being positive,The speaker is praising the presentation his teammate just gave,2021-04-13 14:01:29.851520+00:00
556,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being respectful,The speaker is being courteous by thanking his teammate for the presentation,2021-04-13 14:01:50.210679+00:00
915,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being respectful,I dont see to many people thanking each other. Good job by this participant,2021-04-13 14:02:04.737303+00:00
556,ES2009b,619.52,A,I'll finish up with just a bit of discussion plan on for the next phase.,POSITIVE,1,Being positive,The speaker is being cooperative by saying he will continue with the work for the team,2021-04-13 14:02:11.013652+00:00
915,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being agreeable,They are stating that would be the ideal choice,2021-04-13 14:02:47.027907+00:00
915,ES2009b,503.13,D,Perfect.,POSITIVE,7,Being positive,They are letting their team know they are doing a good job,2021-04-13 14:03:29.787264+00:00
772,ES2009b,482.44,C,I can plug you in.,POSITIVE,7,Being respectful,It is polite to offer to assist someone who is struggling with something.,2021-04-13 14:04:51.125520+00:00
772,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being respectful,It is polite to thank someone who has provided you assistance with something.,2021-04-13 14:05:17.263540+00:00
915,ES2009b,608.48,D,So it's a good start for us.,POSITIVE,5,Being positive,"After reading about a few negative issues, this participant sees the brighter side",2021-04-13 14:05:17.507564+00:00
772,ES2009b,503.13,D,Perfect.,POSITIVE,7,Being positive,This utterance shows you have a positive and lets others know things are running smooth.,2021-04-13 14:05:55.470127+00:00
915,ES2009b,612.05,A,That's great.,POSITIVE,11,Being positive,"When a good idea is presented, its good to see so much support from different members",2021-04-13 14:05:59.615651+00:00
772,ES2009b,577.808,B,<sound: laugh>,NEGATIVE,1,Dismissing others,Laughing here seems like an interruption of the speaker which comes across as being dismissive of what they are saying.,2021-04-13 14:07:12.102948+00:00
915,ES2009b,753.69,D,I like that.,POSITIVE,12,Being positive,Some members were a little on the fence but this participant gave some extra encouragement.,2021-04-13 14:07:41.030908+00:00
772,ES2009b,608.48,D,So it's a good start for us.,POSITIVE,5,Being respectful,Using the word us here shows you see the group as a team and you value the work and input of others.,2021-04-13 14:08:22.468866+00:00
915,ES2009b,780.31,B,It's a good point.,POSITIVE,10,Being agreeable,Letting your team mates know you agree can keep the conversation moving in a productive direction.,2021-04-13 14:08:46.679629+00:00
1544,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being positive,Expressing gratitude for your coworker's actions will make him/her feel that his/her contributions are appreciated and valued.,2021-04-13 14:19:16.367936+00:00
50,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being respectful,Expressing that they are happy that they can be helped.,2021-04-13 14:19:19.712468+00:00
1544,ES2009b,482.44,C,I can plug you in.,POSITIVE,7,Being respectful,Offering to help you coworker with simple tasks will make him/her feel accepted by the group.,2021-04-13 14:19:46.652115+00:00
50,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being respectful,"Thanking them for the help, making it known they appreciated it.",2021-04-13 14:19:59.220861+00:00
50,ES2009b,612.05,A,That's great.,POSITIVE,11,Being positive,Letting the speaker know that they think what they're saying is pretty good,2021-04-13 14:21:08.810711+00:00
50,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being respectful,"Thanking the person for giving the presentation, making it known they did well.",2021-04-13 14:21:41.836285+00:00
50,ES2009b,753.69,D,I like that.,POSITIVE,12,Being agreeable,Letting the person know that they feel good about the idea.,2021-04-13 14:22:40.809659+00:00
50,ES2009b,650.89,A,"Um Sarah, she's recommended that we go for simpler functions, so fewer functions um but we need to decide who are we selling this to, you s your stats suggested that seventy five percent of people under thirty five wanted, thought about voice control,",POSITIVE,3,Being respectful,Reflecting on what the person before was speaking on and how to move forward,2021-04-13 14:24:03.618319+00:00
1544,ES2009b,612.05,A,That's great.,POSITIVE,11,Being positive,Praising your coworker's presentation will make him/her more eager to present things in the future.,2021-04-13 14:24:07.598376+00:00
1544,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being respectful,Thanking someone for presenting shows that you appreciate their effort and contribution to the group.,2021-04-13 14:25:07.441624+00:00
1544,ES2009b,752.47,D,That could work.,POSITIVE,4,Being positive,Positively assessing your coworker's new idea will increase his/her willingness to share new ideas in the future.,2021-04-13 14:28:10.014531+00:00
1544,ES2009b,796.84,A,"Or an isolated magnet or something like, or you know something that wouldn't interfere I don't know that'd be the technical thing but yeah I like that, I like that, the voice recognition for the paging system.",POSITIVE,1,Being positive,Praising specific aspects of your coworker's idea demonstrates that you are genuine in your praise and will make him/her even more likely to contribute in the future.,2021-04-13 14:30:32.891921+00:00
1544,ES2009b,764.68,B,Oh yeah I think that's very doable.,POSITIVE,4,Being positive,Praising the practicality of your coworker's idea shows you really want his/her idea to succeed. This will make him/her more likely to speak up next time.,2021-04-13 14:33:37.041367+00:00
1280,ES2009b,482.44,C,I can plug you in.,POSITIVE,7,Being respectful,Person C openly tells person D that they can help them out with an issue or task they need to do.,2021-04-13 14:41:50.291571+00:00
1280,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being agreeable,"Person D accepts person C's offer to help them, and positively welcomes the help.",2021-04-13 14:42:20.792126+00:00
190,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being positive,The speaker in this case is positive as they gush about how perfect it is,2021-04-13 14:48:17.213212+00:00
190,ES2009b,503.13,D,Perfect.,POSITIVE,7,Being positive,It is positive and reinforces the psychological safety of the hearer as it is complimenting,2021-04-13 14:49:28.661236+00:00
1280,ES2009b,491.76,A,Give it a little bit.,POSITIVE,4,Being respectful,"Person A reassures person D that the presentation is working , that it requires a bit more time for it to work properly.",2021-04-13 14:50:03.578165+00:00
1280,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being respectful,Person D gives thanks to the help they received from Person C regarding their slideshow.,2021-04-13 14:50:55.035678+00:00
190,ES2009b,544.73,D,"Um and so big complicated remotes like one we saw in the last presentation are really not the general public's use, they're not using a lot of it, they don't need it, they even find it frustrating when there are all those buttons that they don't know what to do with.",NEGATIVE,4,Dismissing others,The sentiments of this speaker can harm the psychological safety of the creator of the remotes in the last presentation as the sentiments are dismissive of the remote,2021-04-13 14:52:06.546333+00:00
1280,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being respectful,"Person A thanks person D for their presentation, by saying thank you and also including their name.",2021-04-13 14:54:03.199336+00:00
190,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being positive,It can reinforce the psychological safety of the audience as it expresses thankfulness,2021-04-13 14:54:40.239536+00:00
1280,ES2009b,612.05,A,That's great.,POSITIVE,11,Being positive,"Person A makes a positive statement towards Person D's presentation, by stating that the information they have gathered is good and useful.",2021-04-13 14:54:45.411666+00:00
190,ES2009b,526.76,D,"Um pretty much through testing we were finding out that most of the time, everybody's used to using changing the channel, turning it on, using the volume, m the majority of the time that's all that's going on, the other functions happen, for some people they're important, but the primary uses are really really basic.",NEGATIVE,1,Dismissing others,The speaker in this case comes across as being dismissive of a particular remote design,2021-04-13 14:56:44.931051+00:00
1280,ES2009b,643.03,A,we've got uh y the Industrial Designer suggests uh or pretty much emphatically suggested that we need to go with plastic.,POSITIVE,1,Being respectful,"Person A respects the groups decisions regarding the material of the item they are designing, but also mentions in a respectful manner that plastic according to a designer.",2021-04-13 14:58:58.663809+00:00
1280,ES2009b,650.89,A,"Um Sarah, she's recommended that we go for simpler functions, so fewer functions um but we need to decide who are we selling this to, you s your stats suggested that seventy five percent of people under thirty five wanted, thought about voice control,",POSITIVE,3,Being agreeable,"Person A agrees with the suggestion mentioned by person D regarding the product, while also adding their own thoughts on what needs to be done as well.",2021-04-13 14:59:45.261638+00:00
1280,ES2009b,685.05,D,We're not catering to the pensioners of the world I don't think so.,NEGATIVE,8,Dismissing others,"Person D dismisses the ideas and thoughts of others who are making suggestions, by stating the product won't target a certain demographic.",2021-04-13 15:01:09.730671+00:00
1280,ES2009b,677.4,A,we've got w if we're gonna go for a sleek look I mean we are putting the fashion in electronics,NEGATIVE,1,Being sarcastic,"Person A makes a sarcastic remark in their sentence, by claiming the product will be fashionable although it is likely they believe it won't.",2021-04-13 15:01:59.180386+00:00
1286,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being positive,This comment is very positive and it motivating others to involve in the process.,2021-04-13 15:43:45.716816+00:00
1286,ES2009b,608.48,D,So it's a good start for us.,POSITIVE,5,Being positive,This is very positive comment.This type of comment is very motivating and encouraging others.,2021-04-13 15:45:01.305909+00:00
1286,ES2009b,689.65,A,So maybe this we should look into this younger demographic.,POSITIVE,1,Being agreeable,This comment is very agreeable and it gives more confidence to improve the system.,2021-04-13 15:46:07.888414+00:00
1286,ES2009b,1009.31,B,We haven't done any tests on face plates and whether,NEGATIVE,1,Causing frusturation,This comment is showing frustration and it makes others less confidence in the processing.,2021-04-13 15:49:05.981448+00:00
1286,ES2009b,1089.17,A,Yeah I think that would be best.,POSITIVE,1,Being positive,This is very positive comment and agreeable it encouraging others to finish the process.,2021-04-13 15:50:08.998328+00:00
823,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being positive,This positive and honest remark is a great way to make the other person feel valued and rewarded for speaking their mind.,2021-04-13 16:38:30.949738+00:00
823,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being respectful,"""Using your manners"" like this is a great way to be respectful. Respect facilitates trust and openness in discussion.",2021-04-13 16:38:50.109829+00:00
823,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being respectful,"This is positive feedback for Sarah's lengthy presentation, making her feel appreciated for speaking her mind.",2021-04-13 16:39:33.356309+00:00
823,ES2009b,677.4,A,we've got w if we're gonna go for a sleek look I mean we are putting the fashion in electronics,POSITIVE,1,being funny,"This kind of humor is good because it comes at no expense. Everyone gets to share a laugh and bond, which will make them more likely to speak up.",2021-04-13 16:40:24.093752+00:00
823,ES2009b,634.82,A,Right so I think we've covered most of these important questions through this um,POSITIVE,1,Being positive,Recognizing that the team has made progress is a good way to make them feel like they have achieved something. Building confidence helps foster openness.,2021-04-13 16:41:27.262017+00:00
892,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being respectful,always be respectful and say thank you or welcome to others,2021-04-13 16:57:59.271767+00:00
892,ES2009b,492.15,D,Uh.,NEGATIVE,1,Causing frusturation,"is not good to be impatient, is good to have patience and don't stress others.",2021-04-13 17:09:27.375788+00:00
892,ES2009b,503.13,D,Perfect.,POSITIVE,7,Being positive,always show your enthusiasm about the way things are going in the chat.,2021-04-13 17:10:35.600678+00:00
892,ES2009b,560.44,D,"And um we also found out that uh fifty percent of our people, their the worst thing about a remote is how often they lose it.",POSITIVE,1,Being positive,point out the usability of the product and what are the issues with it.,2021-04-13 17:12:00.037366+00:00
892,ES2009b,587.94,D,"I don't know if that's something we're ready to look into technically, that's up to the design people, but it is s something worth thinking about, especially since the younger demographic's obviously the one that's gonna keep growing, so if that's the direction we're headed in it's something to think about.",POSITIVE,2,Being positive,give suggestions and take an futuristic approach about the product.,2021-04-13 17:13:27.971270+00:00
1387,ES2009b,482.44,C,I can plug you in.,POSITIVE,7,Being respectful,C is politely offering his help to D. This his a great example of reinforcement.,2021-04-13 23:17:06.801297+00:00
1387,ES2009b,484.18,D,Thank you.,POSITIVE,15,Being respectful,D is thanking C for his help. This is basic example of respect between two people.,2021-04-13 23:17:57.436292+00:00
1587,ES2009b,620.91,D,There you go.,NEGATIVE,1,Causing embarrassment,"Interrupting the person's train of thought, trying to belittle the person.",2021-04-13 23:25:08.929023+00:00
1587,ES2009b,683.35,D,<sound: other>,NEGATIVE,1,Being passive-aggressive,Interrupting without adding constructiveness to discussion. Acting as if what the person is saying is not important.,2021-04-13 23:27:03.258038+00:00
1387,ES2009b,491.76,A,Give it a little bit.,POSITIVE,4,Being positive,A is telling D to calm down and wait patiently so the machine started working properly.,2021-04-13 23:28:31.476744+00:00
1587,ES2009b,781.06,A,"If it's hidden under the couch but then again you have this wee this wee thing you know that's just a little chip or whatever that has the page button, maybe that could be voice activated too.",NEGATIVE,1,Causing embarrassment,"The statement comes across as calling the person stupid. And, maybe trying to be funny at the person's expense.",2021-04-13 23:29:33.321073+00:00
1587,ES2009b,1033.1,A,<sound: other>,NEGATIVE,1,Dismissing others,NOt being considerate making noise while someone else is speaking. Not excusing the interruption.,2021-04-13 23:32:18.257037+00:00
1587,ES2009b,1043.39,B,<sound: laugh>,NEGATIVE,1,Being passive-aggressive,Interrupting the flow of conversation without adding anything to the conversation.,2021-04-13 23:33:01.450111+00:00
1387,ES2009b,615.4,D,Need to unplug this?,POSITIVE,1,Being respectful,D is asking politely to his team if they need him to unplug the machine.,2021-04-13 23:38:59.411163+00:00
1387,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being respectful,A is thanking D for the presentation and all the information gathered by her.,2021-04-13 23:39:44.864691+00:00
1387,ES2009b,612.05,A,That's great.,POSITIVE,11,Being agreeable,A is giving is friendly opinion about what D has just explained to the team.,2021-04-13 23:40:26.526967+00:00
787,ES2009b,483.32,D,Oh that would be perfect.,POSITIVE,13,Being positive,The user is providing a positive response to another user's actions toward them,2021-04-14 04:03:59.656284+00:00
787,ES2009b,544.73,D,"Um and so big complicated remotes like one we saw in the last presentation are really not the general public's use, they're not using a lot of it, they don't need it, they even find it frustrating when there are all those buttons that they don't know what to do with.",NEGATIVE,4,Being passive-aggressive,"User is being passive-aggressive about the designs of the remote, insinuating that their product is much better",2021-04-14 04:06:34.498802+00:00
787,ES2009b,612.46,A,Thank you Sarah.,POSITIVE,14,Being respectful,The user is being respectful by providing thanks to someone else,2021-04-14 04:07:58.668727+00:00
787,ES2009b,685.05,D,We're not catering to the pensioners of the world I don't think so.,NEGATIVE,8,Being sarcastic,User is being sarcastic in denigrating a portion of the populous,2021-04-14 04:09:03.024257+00:00
787,ES2009b,762.33,C,Sounds good.,POSITIVE,9,Being positive,The user is sharing their positive sentiments toward the project and its functions,2021-04-14 04:10:08.135341+00:00
787,ES2009b,612.05,A,That's great.,POSITIVE,11,Being positive,The user is being positive about another user's ideas surrounding the project,2021-04-14 04:11:20.991504+00:00
975,ES2009b,753.69,D,I like that.,POSITIVE,12,Being positive,"D is validating B's idea, praising B for having a good idea.",2021-04-14 11:05:01.482145+00:00
